patch_addr,mem_old,patch
0x14ab4be,90E936FBF668,FF2596D56202
0x14ab4c4,90E99608F368,FF259AD56202
0x14ab4ca,90E9C112F368,FF259ED56202
0x14ab4d0,90E9A211F368,FF25A2D56202
0x14ab4d6,90E9C4F6F668,FF25A6D56202
0x14ab4dc,90E984E6F268,FF25AAD56202
0x14ab4e2,90E99BDAF468,FF25AED56202
0x14ab4e8,90E9C9DBF468,FF25B2D56202
0x14ab4ee,90E9BAE1F468,FF25B6D56202
0x14ab4f4,90E9DF4BF268,FF25BAD56202
0x14ab4fa,90E956E6F268,FF25BED56202
0x14ab526,90E9E63CF668,FF25C2D56202
0x14ab52c,90E94D38F368,FF25C6D56202
0x14ab532,90E925D5F168,FF25CAD56202
0x14ab538,90E9BDE4F468,FF25CED56202
0x14ab53e,90E986DEF468,FF25D2D56202
0x14ab544,90E9F51CF668,FF25D6D56202
0x14ab54a,90E9BF31F368,FF25DAD56202
0x14ab550,90E9FA34F368,FF25DED56202
0x14ab556,90E94635F368,FF25E2D56202
0x14ab55c,90E9790FF368,FF25E6D56202
0x14ab562,90E94013F368,FF25EAD56202
0x14ab568,90E9772EF268,FF25EED56202
0x14ab56e,90E99334F268,FF25F2D56202
0x14ab574,90E9C081F268,FF25F6D56202
0x14ab57a,90E9C6B0F168,FF25FAD56202
0x14ab580,90E917C4F268,FF25FED56202
0x14ab586,90E9AAE8F468,FF2502D66202
0x14ab58c,90E9FEFBF268,FF2506D66202
0x14ab592,90E9E59DF268,FF250AD66202
0x14ab598,90E93CF8F668,FF250ED66202
0x14ab59e,90E91C04F368,FF2512D66202
0x14ab5a4,90E93603F368,FF2516D66202
0x14ab5aa,90E940F7F668,FF251AD66202
0x14ab5b0,90E9308AF568,FF251ED66202
0x14ab5c0,90E955ECF468,FF2522D66202
0x14ab5c6,90E96DC2F268,FF2526D66202
0x14ab5cc,90E9CCBCF268,FF252AD66202
0x14ab5d2,90E92A18F368,FF252ED66202
0x14ab5d8,90E99218F368,FF2532D66202
0x14ab5de,90E9CC9AF368,FF2536D66202
0x14ab5e4,90E98C50F368,FF253AD66202
0x14ab5ea,90E9002EF568,FF253ED66202
0x14ab5f0,90E98280F668,FF2542D66202
0x14ab5f6,90E9F78DF668,FF2546D66202
0x14ab5fc,90E962BDF268,FF254AD66202
0x14ab6ec,90E9AFAFF168,FF254ED66202
0x14ab6f2,90E96107F568,FF2552D66202
0x14ab6f8,90E9B6C5F268,FF2556D66202
0x14ab6fe,90E998F8F668,FF255AD66202
0x14ab704,90E966F9F668,FF255ED66202
0x14ab766,90E9837CF168,FF2562D66202
0x14ab76c,90E9E9F1F668,FF2566D66202
0x14ab816,90E9A32CF368,FF256AD66202
0x14ab81c,90E9FB52F668,FF256ED66202
0x14ab822,90E9C86EF668,FF2572D66202
0x14ab828,90E9AA8FF668,FF2576D66202
0x14ab82e,90E980E7F468,FF257AD66202
0x14ab834,90E98FE4F468,FF257ED66202
0x14ab83a,90E913CDF168,FF2582D66202
0x14ab840,90E9156DF268,FF2586D66202
0x14ab846,90E98B9FF268,FF258AD66202
0x14ab84c,90E972F1F168,FF258ED66202
0x14ab852,90E9AE0EF368,FF2592D66202
0x14ab858,90E90206F368,FF2596D66202
0x14ab85e,90E90C01F368,FF259AD66202
0x14aba02,90E9B87CF768,FF259ED66202
0x14aba08,90E9848DF168,FF25A2D66202
0x14aba0e,90E9E723F368,FF25A6D66202
0x14aba14,90E9B6F7F668,FF25AAD66202
0x14aba1a,90E921B2F268,FF25AED66202
0x14aba20,90E9CAF3F668,FF25B2D66202
0x14aba26,90E998FCF668,FF25B6D66202
0x14aba2c,90E95E01F368,FF25BAD66202
0x14aba32,90E9302BF268,FF25BED66202
0x14aba38,90E9DA30F268,FF25C2D66202
0x14aba3e,90E95095F668,FF25C6D66202
0x14aba44,90E93B52F668,FF25CAD66202
0x14aba4a,90E96DBFF568,FF25CED66202
0x14aba50,90E9ECD9F568,FF25D2D66202
0x14aba56,90E92E37F668,FF25D6D66202
0x14aba82,90E926E3F268,FF25DAD66202
0x14aba88,90E959D6F168,FF25DED66202
0x14aba8e,90E95B0BF368,FF25E2D66202
0x14aba94,90E9CC0AF368,FF25E6D66202
0x14aba9a,90E9980EF368,FF25EAD66202
0x14abaa0,90E9220FF368,FF25EED66202
0x14abaa6,90E97A79F768,FF25F2D66202
0x14abaac,90E93EF8F668,FF25F6D66202
0x14abab2,90E9098DF668,FF25FAD66202
0x14abbbe,90E9B702F568,FF25FED66202
0x14abbc4,90E94C72F168,FF2502D76202
0x14abbca,90E9E712F668,FF2506D76202
0x14abbd0,90E9AC79F168,FF250AD76202
0x14abbd6,90E91E73F168,FF250ED76202
0x14abbdc,90E9257AF168,FF2512D76202
0x14abc32,90E91F65F168,FF2516D76202
0x14abc38,90E9556BF168,FF251AD76202
0x14abc8a,90E9FB67F168,FF251ED76202
0x14abc90,90E9DA67F168,FF2522D76202
0x14abc96,90E9EC12F668,FF2526D76202
0x14abc9c,90E93E48F368,FF252AD76202
0x14abca2,90E9B211F668,FF252ED76202
0x14abdfe,90E9EA63F168,FF2532D76202
0x14abe04,90E90764F168,FF2536D76202
0x14abe0a,90E94121F668,FF253AD76202
0x14abe60,90E9995DF168,FF253ED76202
0x14abe6c,90E9276CF168,FF2542D76202
0x14abe72,90E9566CF168,FF2546D76202
0x14abe78,90E9625DF168,FF254AD76202
0x14abfd4,90E97658F668,FF254ED76202
0x14abfda,90E98156F668,FF2552D76202
0x14abfe0,90E94903F568,FF2556D76202
0x14abfe6,90E9470BF668,FF255AD76202
0x14fc134,90E9CBD2EF68,FF255ED76202
0x14fc13a,90E96AABF068,FF2562D76202
0x14fc140,90E952DBF068,FF2566D76202
0x14fc146,90E989B6F068,FF256AD76202
0x14fc14c,90E964D1F068,FF256ED76202
0x14fc152,90E977C2EC68,FF2572D76202
0x14fc158,90E963D4EC68,FF2576D76202
0x14fc15e,90E9F149ED68,FF257AD76202
0x14fc164,90E94760ED68,FF257ED76202
0x14fc16a,90E91C72ED68,FF2582D76202
0x14fc170,90E91CA1ED68,FF2586D76202
0xa57868,90E9B2EAB55D,FF258ED76202
0xa5786e,90E94CEAB55D,FF2592D76202
0xf60ffc,90E94EB53C68,FF259AD76202
0xf61002,90E938653B68,FF259ED76202
0xf61008,90E942673B68,FF25A2D76202
0xf6100e,90E90C673B68,FF25A6D76202
0xf61014,90E9D6683B68,FF25AAD76202
0xf6101a,90E9106A3B68,FF25AED76202
0xf61020,90E9FAB93C68,FF25B2D76202
0xf61026,90E9B4B93C68,FF25B6D76202
0xf6102c,90E91EBA3C68,FF25BAD76202
0xf61032,90E948BA3C68,FF25BED76202
0xf61038,90E972BA3C68,FF25C2D76202
0xf6103e,90E9BCB33C68,FF25C6D76202
0xf61044,90E9C6B63C68,FF25CAD76202
0xf6104a,90E960633B68,FF25CED76202
0xf61050,90E92AB53C68,FF25D2D76202
0xf61056,90E984663B68,FF25D6D76202
0xf6105c,90E91E643B68,FF25DAD76202
0xf61062,90E948643B68,FF25DED76202
0xf61068,90E9F24E3C68,FF25E2D76202
0xf6106e,90E9EC693B68,FF25E6D76202
0xf61074,90E9466A3B68,FF25EAD76202
0xf6107a,90E980693B68,FF25EED76202
0xf61080,90E9CA633B68,FF25F2D76202
0xf61086,90E924683B68,FF25F6D76202
0xf6108c,90E99E683B68,FF25FAD76202
0xf61092,90E978B53C68,FF25FED76202
0xf61098,90E992B33C68,FF2502D86202
0xf6109e,90E9FCBA3C68,FF2506D86202
0xf610a4,90E9D6643B68,FF250AD86202
0xf610aa,90E970B13A68,FF250ED86202
0xf610b0,90E96AB43C68,FF2512D86202
0xf610b6,90E904B33C68,FF2516D86202
0xa57874,90E9E64F4A76,FF251ED86202
0xa5787a,90E9F0834776,FF2522D86202
0xa57880,90E92A884876,FF2526D86202
0xa57886,90E924704876,FF252AD86202
0xa57a8a,90E9900B4D76,FF252ED86202
0x14ad13c,90E90E52A375,FF2532D86202
0x14ad142,90E9B851A375,FF2536D86202
0x14ad148,90E9A2BCA575,FF253AD86202
0x14ad19c,90E98E3DA575,FF253ED86202
0x14ad1b4,90E9B68EA375,FF2542D86202
0x14ad1c6,90E91457A375,FF2546D86202
0x14ad280,90E9CADEA175,FF254AD86202
0x14ad28c,90E92EEBA475,FF254ED86202
0x14ad334,90E9F6B2A775,FF2552D86202
0x14abfec,90E90E56D171,FF255AD86202
0x14abff2,90E958A3CA71,FF255ED86202
0x14abff8,90E9129BCD71,FF2562D86202
0x14abffe,90E98CDFD771,FF2566D86202
0x14ac004,90E93612D971,FF256AD86202
0x14ac00a,90E9B01DD971,FF256ED86202
0x14ac010,90E9FA19D971,FF2572D86202
0x14ac016,90E9D44CDA71,FF2576D86202
0x14ac01c,90E9FECDD271,FF257AD86202
0x14ac022,90E938E1D771,FF257ED86202
0x14ac028,90E9B26CCA71,FF2582D86202
0x14ac02e,90E9BC8AD271,FF2586D86202
0xf60e8e,90E9837D4F5F,FF258ED86202
0xf60e94,90E928F6505F,FF2592D86202
0xf60e9a,90E995F5505F,FF2596D86202
0xf60ea0,90E9DBF7505F,FF259AD86202
0xf60ea6,90E9C9EB505F,FF259ED86202
0xf60eac,90E9767B4F5F,FF25A2D86202
0xf60eb2,90E935D6595F,FF25A6D86202
0xf60eb8,90E93C7E4F5F,FF25AAD86202
0xf60ebe,90E9CAE1505F,FF25AED86202
0xf60ec4,90E95B99595F,FF25B2D86202
0xf60eca,90E9BAD5595F,FF25B6D86202
0xf60ed0,90E9160E515F,FF25BAD86202
0xf60ed6,90E9FAED5B5F,FF25BED86202
0xf60edc,90E9C8FD5B5F,FF25C2D86202
0xf60ee2,90E929D1595F,FF25C6D86202
0xf60ee8,90E9DFD0595F,FF25CAD86202
0xf60eee,90E9FEF0505F,FF25CED86202
0xf60ef4,90E9686E5B5F,FF25D2D86202
0xf60efa,90E9796E5B5F,FF25D6D86202
0xf60f00,90E9BE6B5B5F,FF25DAD86202
0xf60f06,90E97A6C5B5F,FF25DED86202
0xf60f0c,90E91BBD595F,FF25E2D86202
0xf60f12,90E95599595F,FF25E6D86202
0xf60f18,90E9C7DB595F,FF25EAD86202
0xf60f1e,90E996D9595F,FF25EED86202
0xf60f24,90E97DD7595F,FF25F2D86202
0xf60f2a,90E9A396595F,FF25F6D86202
0xf60f30,90E919E9505F,FF25FAD86202
0xf60f36,90E999ED505F,FF25FED86202
0xf60f3c,90E920834F5F,FF2502D96202
0xf60f42,90E9C4885B5F,FF2506D96202
0xf60f48,90E965865B5F,FF250AD96202
0xf60f4e,90E9447D5B5F,FF250ED96202
0xf60c3c,90E9AE298575,FF2516D96202
0xf60c42,90E988658675,FF251AD96202
0xf60c48,90E912D78575,FF251ED96202
0xf60c4e,90E9ECDC8575,FF2522D96202
0xf60c54,90E946D78575,FF2526D96202
0xf60c5a,90E9D06B8575,FF252AD96202
0xf60c60,90E95A4D8575,FF252ED96202
0xf60c66,90E934578575,FF2532D96202
0xf60c6c,90E90E468575,FF2536D96202
0xf60c72,90E9D84C8575,FF253AD96202
0x14ad112,90E968438D5C,FF2542D96202
0x14ad118,90E972438D5C,FF2546D96202
0x14ad11e,90E98C438D5C,FF254AD96202
0x14ad124,90E9A6438D5C,FF254ED96202
0x14ad12a,90E980408D5C,FF2552D96202
0x14ad130,90E9CA408D5C,FF2556D96202
0x14ad136,90E944428D5C,FF255AD96202
0x14aa9c6,90E98476E367,FF2562D96202
0x14aa9cc,90E94E75E367,FF2566D96202
0x14aa9d2,90E91876E367,FF256AD96202
0xa57a78,90E9028C6674,FF2572D96202
0xa57a7e,90E92C016174,FF2576D96202
0xa57a84,90E916766274,FF257AD96202
0xa57a90,90E92AAF6274,FF257ED96202
0xa57a96,90E9209B6274,FF2582D96202
0xa57a9c,90E95EB26274,FF2586D96202
0xa57aa2,90E9681A6174,FF258AD96202
0xa57aa8,90E9328F6274,FF258ED96202
0xa57aae,90E96C946274,FF2592D96202
0xa57ab4,90E9D69E6274,FF2596D96202
0xa57aba,90E9D0A26274,FF259AD96202
0xa57ac0,90E96AD96174,FF259ED96202
0xa57ac6,90E904CD6074,FF25A2D96202
0xa57acc,90E97E9F6274,FF25A6D96202
0xa57ad2,90E968256174,FF25AAD96202
0xa57ad8,90E972A96074,FF25AED96202
0xa57ade,90E9ACD56174,FF25B2D96202
0xa57ae4,90E916446174,FF25B6D96202
0xa57aea,90E9200E6174,FF25BAD96202
0xa57af0,90E9BA096174,FF25BED96202
0xa57af6,90E9D4B16274,FF25C2D96202
0xa57afc,90E92EB26274,FF25C6D96202
0xa57b02,90E948D16174,FF25CAD96202
0xa57b08,90E9A2D66174,FF25CED96202
0xa57b0e,90E98C2B6274,FF25D2D96202
0xa57b14,90E976AA6274,FF25D6D96202
0xa57b1a,90E9501E6274,FF25DAD96202
0xa57b20,90E94ACB6074,FF25DED96202
0xa57b26,90E9B4426174,FF25E2D96202
0xa57b2c,90E9EEA86274,FF25E6D96202
0xa57b32,90E9F8326174,FF25EAD96202
0xa57b38,90E9C2746474,FF25EED96202
0xa57b3e,90E90C086174,FF25F2D96202
0xa57b44,90E976AF6274,FF25F6D96202
0xa57b4a,90E940926274,FF25FAD96202
0xa57b50,90E91AAE6274,FF25FED96202
0xa57b56,90E934426274,FF2502DA6202
0xa57b5c,90E9DE2F6274,FF2506DA6202
0xa57b62,90E9E8066174,FF250ADA6202
0xa57b68,90E9024E6274,FF250EDA6202
0xa57b6e,90E94CA46274,FF2512DA6202
0xa57b74,90E946406174,FF2516DA6202
0xa57b7a,90E9201F6174,FF251ADA6202
0xa57b80,90E94A4A6174,FF251EDA6202
0xa57b86,90E9940A6174,FF2522DA6202
0xa57b8c,90E96E3F6174,FF2526DA6202
0xa57b92,90E9E8146174,FF252ADA6202
0xa57b98,90E9F2766274,FF252EDA6202
0xa57b9e,90E9DC496174,FF2532DA6202
0xa57ba4,90E936496174,FF2536DA6202
0xa57baa,90E920096174,FF253ADA6202
0xa57bb6,90E9D4CB6074,FF253EDA6202
0xa57bbc,90E97E336274,FF2542DA6202
0xa57bc2,90E9A8066174,FF2546DA6202
0xa57bc8,90E992746274,FF254ADA6202
0xa57bce,90E93C656174,FF254EDA6202
0xa57bd4,90E956DF6074,FF2552DA6202
0xa57bda,90E9D0196274,FF2556DA6202
0xa57be0,90E94A706274,FF255ADA6202
0xa57be6,90E904226774,FF255EDA6202
0x14ad2ec,90E9AE4BBD73,FF2562DA6202
0x14ad2f2,90E9A838C173,FF2566DA6202
0x14ad2f8,90E96282BB73,FF256ADA6202
0x14ad2fe,90E9DC22BD73,FF256EDA6202
0x14ad304,90E95628BD73,FF2572DA6202
0x14ad30a,90E950CEC173,FF2576DA6202
0x14ad310,90E99A42BD73,FF257ADA6202
0x14ad316,90E9944CBD73,FF257EDA6202
0x14ad31c,90E90E56BD73,FF2582DA6202
0x14ad322,90E9B8DFBB73,FF2586DA6202
0x14ad328,90E9D282BC73,FF258ADA6202
0x14ad32e,90E97CC9BB73,FF258EDA6202
0x14ad33a,90E970F3BB73,FF2592DA6202
0x14ad340,90E98AC2BB73,FF2596DA6202
0x14ad346,90E99448BD73,FF259ADA6202
0x14ad34c,90E99EB8BB73,FF259EDA6202
0x14aa89a,90E9F015A073,FF25A6DA6202
0x14aa8a0,90E9BAF69F73,FF25AADA6202
0x14aa8a6,90E9B4F7A373,FF25AEDA6202
0x14aa8ac,90E90EF7A373,FF25B2DA6202
0x14aa8b2,90E9E8D69F73,FF25B6DA6202
0x14aa8b8,90E9A2D89F73,FF25BADA6202
0x14ad100,90E90AE8DE5E,FF25C2DA6202
